id,publication_year,cited_by_count,author_ids
https://openalex.org/W2149867598,2007,18,"['A5022676925', 'A5059645286', 'A5052035076', 'A5005446898', 'A5006024585']"
https://openalex.org/W2105950558,2008,17,"['A5063166187', 'A5063019610', 'A5044443758']"
https://openalex.org/W2750540289,2017,13,"['A5086851146', 'A5111471446', 'A5054311085']"
https://openalex.org/W2886550980,2018,13,"['A5063166187', 'A5002735772']"
https://openalex.org/W2932766455,2019,13,"['A5101890757', 'A5100748031', 'A5101423504', 'A5038985282']"
https://openalex.org/W3125240708,2019,13,"['A5068755260', 'A5111177928', 'A5061483468', 'A5043668496']"
https://openalex.org/W2058975597,2014,12,"['A5076503587', 'A5082274535', 'A5059645286', 'A5053185418']"
https://openalex.org/W2403696596,2016,12,"['A5035953647', 'A5100786203', 'A5101718357', 'A5007859692', 'A5038648116', 'A5026975494', 'A5061736638']"
https://openalex.org/W2911756374,2019,12,"['A5051870388', 'A5090631705', 'A5059645286', 'A5058534097']"
https://openalex.org/W3048626803,2020,12,"['A5082802425', 'A5063780618', 'A5079595967', 'A5063166187', 'A5008049737']"
https://openalex.org/W3081025291,2020,12,['A5059645286']
https://openalex.org/W2331589352,2016,11,"['A5011014926', 'A5032500066', 'A5002641851', 'A5059645286', 'A5090631705']"
https://openalex.org/W3086577903,2020,11,"['A5004882355', 'A5064171835', 'A5101689796', 'A5002085983']"
https://openalex.org/W3131993849,2021,11,"['A5032429765', 'A5008397446', 'A5046325173', 'A5015276984', 'A5032591644', 'A5059645286', 'A5000350723', 'A5039481100']"
https://openalex.org/W112064939,2007,16,['A5059645286']
https://openalex.org/W2117897543,1974,16,['A5059645286']
https://openalex.org/W2120061189,2008,16,['A5059645286']
https://openalex.org/W1993391334,2010,14,"['A5005446898', 'A5059645286']"
https://openalex.org/W2109521776,2013,12,"['A5030571651', 'A5085927300']"
https://openalex.org/W2761558609,2017,12,"['A5025105803', 'A5080267104', 'A5028950652']"
https://openalex.org/W2767572134,2017,12,"['A5078319109', 'A5100669855', 'A5065310120', 'A5100779843', 'A5049905007', 'A5100723422']"
https://openalex.org/W2894695824,2018,12,"['A5004080961', 'A5044689056', 'A5030571651']"
https://openalex.org/W2910119062,2018,12,"['A5071155362', 'A5002252700', 'A5089389582', 'A5072621719', 'A5059645286']"
https://openalex.org/W2001923828,2014,11,"['A5082098814', 'A5100786203']"
https://openalex.org/W2132431091,2013,11,"['A5017602735', 'A5058584640', 'A5058534097', 'A5043881240', 'A5059645286']"
https://openalex.org/W2405488099,2015,11,"['A5100786203', 'A5009537716']"
https://openalex.org/W2784180354,2018,11,"['A5032499168', 'A5100885747', 'A5017207620']"
https://openalex.org/W2891677038,2018,11,"['A5100786203', 'A5100459311']"
https://openalex.org/W2910298904,2019,11,"['A5025105803', 'A5080267104', 'A5028950652']"
https://openalex.org/W2911571046,2019,11,"['A5002735772', 'A5016254268', 'A5063166187']"
https://openalex.org/W2990100421,2019,11,"['A5063166187', 'A5002735772']"
https://openalex.org/W2148606334,2001,21,"['A5009074425', 'A5026326487', 'A5088828212', 'A5059645286']"
https://openalex.org/W255149721,1984,19,['A5059645286']
https://openalex.org/W2901323377,2006,16,"['A5059645286', 'A5036381367', 'A5041375865', 'A5046482086', 'A5110133886', 'A5070046027', 'A5006479580', 'A5111911871']"
https://openalex.org/W2006674555,2010,11,"['A5052035076', 'A5059645286']"
https://openalex.org/W2400982513,2012,11,"['A5100729812', 'A5110661094', 'A5059645286', 'A5090631705', 'A5086654434', 'A5052035076', 'A5100337568']"
https://openalex.org/W2024357000,1997,19,['A5059645286']
https://openalex.org/W754515964,1997,19,['A5059645286']
https://openalex.org/W2004250296,1990,18,"['A5059645286', 'A5091789735']"
https://openalex.org/W2060630206,2005,14,"['A5110110875', 'A5059645286', 'A5027268399', 'A5053840112', 'A5030252017']"
https://openalex.org/W2079148833,1991,17,"['A5059645286', 'A5090134782']"
https://openalex.org/W655072248,1998,16,"['A5059645286', 'A5087148632']"
https://openalex.org/W2117965718,2001,14,"['A5101434052', 'A5059645286', 'A5028731847']"
https://openalex.org/W2118971988,1985,14,"['A5100730858', 'A5059645286']"
https://openalex.org/W1993500188,2003,13,"['A5022676925', 'A5059645286', 'A5052035076', 'A5101774258', 'A5005013018', 'A5069784035']"
https://openalex.org/W2396074195,1998,12,"['A5052035076', 'A5059645286']"
https://openalex.org/W1968905103,1997,12,"['A5110110875', 'A5010507452', 'A5059645286', 'A5027268399']"
https://openalex.org/W3202749896,2021,947,"['A5074640940', 'A5054707908', 'A5032862939', 'A5010422300', 'A5026432396']"
https://openalex.org/W3106763294,2020,834,"['A5063901724', 'A5100709340', 'A5100746010', 'A5100346266', 'A5030965866']"
https://openalex.org/W2099366530,2011,778,"['A5040821463', 'A5060223489', 'A5112615531', 'A5060228016', 'A5002034958']"
https://openalex.org/W3102867977,2018,567,"['A5063327692', 'A5056583184', 'A5031461158', 'A5054574752', 'A5011228873', 'A5021346979']"
https://openalex.org/W2123329834,2013,502,"['A5055805371', 'A5012787401', 'A5060223489', 'A5040821463', 'A5002034958']"
https://openalex.org/W2753648062,2017,437,"['A5028260055', 'A5073006299', 'A5100633973', 'A5102306926']"
https://openalex.org/W2513928994,2017,411,"['A5071151240', 'A5002034958']"
https://openalex.org/W1808906688,2015,387,"['A5082696905', 'A5002034958', 'A5040821463']"
https://openalex.org/W2962848499,2017,350,"['A5071151240', 'A5078987306', 'A5003630074', 'A5040821463', 'A5002034958', 'A5052478281']"
https://openalex.org/W2166730394,2014,336,"['A5054395332', 'A5054707908', 'A5027036879', 'A5074093929']"
https://openalex.org/W3100779964,2016,326,"['A5078987306', 'A5055805371', 'A5050995537', 'A5002034958', 'A5040821463']"
https://openalex.org/W3105915590,2009,288,"['A5040821463', 'A5002034958']"
https://openalex.org/W2121556199,2015,257,"['A5010862346', 'A5078987306', 'A5055805371', 'A5040821463', 'A5002034958']"
https://openalex.org/W2739215991,2017,253,"['A5063327692', 'A5056583184', 'A5031461158', 'A5011228873', 'A5021346979']"
https://openalex.org/W2784117065,2018,245,"['A5063327692', 'A5077072350', 'A5016893860', 'A5054619352', 'A5011228873', 'A5021346979', 'A5056583184']"
https://openalex.org/W3133874049,2021,240,"['A5045620226', 'A5046348432']"
https://openalex.org/W3020514987,2020,231,"['A5112594610', 'A5025355765', 'A5078441538', 'A5007072443', 'A5066089123', 'A5038616158', 'A5088495469', 'A5000665508']"
https://openalex.org/W2296706733,2016,228,"['A5063327692', 'A5056583184', 'A5011228873', 'A5021346979']"
https://openalex.org/W4285787895,2022,221,"['A5031691031', 'A5014000715', 'A5101847338', 'A5054691502', 'A5114377922', 'A5072923302', 'A5073006299', 'A5100731724']"
https://openalex.org/W3098124506,2019,192,"['A5100371700', 'A5029882049', 'A5088658365', 'A5063837575', 'A5056709899', 'A5058284930', 'A5046126345']"
https://openalex.org/W2031063730,2014,190,"['A5060228016', 'A5012787401', 'A5002034958', 'A5040821463']"
https://openalex.org/W3105992983,2018,176,"['A5056583184', 'A5016767305', 'A5021346979', 'A5011228873']"
https://openalex.org/W2899748628,2018,171,"['A5075585231', 'A5056242621', 'A5036306729', 'A5085034251', 'A5038976962']"
https://openalex.org/W3101288630,2020,151,"['A5046036512', 'A5101932477', 'A5059015074', 'A5056583184', 'A5011228873', 'A5021346979']"
https://openalex.org/W4327811957,2023,132,"['A5038274891', 'A5061923992', 'A5084955495']"
https://openalex.org/W3189072387,2021,131,"['A5011168888', 'A5030987696', 'A5014647140', 'A5080732494', 'A5054707908', 'A5000679279']"
https://openalex.org/W1897880214,2021,129,"['A5084955495', 'A5061810530', 'A5067688305', 'A5062093738']"
https://openalex.org/W4205699482,2022,90,"['A5033831688', 'A5112865513', 'A5072330860']"
https://openalex.org/W4225864710,2022,73,"['A5036140974', 'A5015402613', 'A5019365416', 'A5057557219', 'A5077511376', 'A5040821463', 'A5002034958', 'A5082878426']"
https://openalex.org/W4387952963,2023,49,"['A5033831688', 'A5012407920']"
https://openalex.org/W4394850764,2024,20,"['A5053611525', 'A5084755916', 'A5069969191', 'A5063696855', 'A5073006299', 'A5003799782', 'A5003563112']"
https://openalex.org/W4399366359,2024,20,"['A5086827245', 'A5010924288', 'A5054707908', 'A5024312485', 'A5000679279']"
https://openalex.org/W2098801107,2012,203,"['A5046126345', 'A5033684482', 'A5027819738', 'A5049216983']"
https://openalex.org/W2092529376,2009,200,"['A5109806868', 'A5075585231', 'A5069579613', 'A5108558234', 'A5113794399']"
https://openalex.org/W2251529656,2013,198,"['A5026648049', 'A5046126345', 'A5026278054']"
https://openalex.org/W2121208314,2013,162,"['A5012787401', 'A5055805371', 'A5040821463', 'A5002034958']"
https://openalex.org/W2251797829,2013,144,"['A5091017313', 'A5046126345', 'A5026648049']"
https://openalex.org/W2127160125,2013,138,"['A5033831688', 'A5047344016', 'A5010908695', 'A5018037817']"
https://openalex.org/W2100154379,2012,132,"['A5060228016', 'A5112615531', 'A5060223489', 'A5002034958', 'A5040821463']"
https://openalex.org/W2231433198,2016,131,"['A5013836248', 'A5067778879', 'A5081429241', 'A5079458476', 'A5054707908']"
https://openalex.org/W2531252297,2016,128,"['A5009019474', 'A5019875643', 'A5084955495', 'A5061923992', 'A5100737046', 'A5049470149', 'A5015763173']"
https://openalex.org/W3105617092,2015,126,"['A5056583184', 'A5011228873', 'A5021346979']"
https://openalex.org/W2087138776,2012,119,"['A5112615531', 'A5002034958', 'A5060223489', 'A5060228016', 'A5040821463']"
https://openalex.org/W2930996042,2019,118,"['A5042192372', 'A5090730667', 'A5084955495']"
https://openalex.org/W2963052389,2019,116,"['A5046126345', 'A5077179813', 'A5069919112']"
https://openalex.org/W4309066014,2014,114,"['A5007746083', 'A5054707908']"
https://openalex.org/W2896295631,2019,112,['A5033831688']
https://openalex.org/W2970395295,2019,111,"['A5025361608', 'A5090594863', 'A5046126345', 'A5062910836']"
https://openalex.org/W2898175534,2019,109,"['A5047780964', 'A5015837313', 'A5078987306', 'A5040821463', 'A5002034958']"
https://openalex.org/W2963208026,2015,108,"['A5053832932', 'A5101587041', 'A5010241029', 'A5090115501', 'A5002034958', 'A5040821463']"
https://openalex.org/W3002706545,2019,108,['A5033831688']
https://openalex.org/W2509666157,2016,107,['A5065811299']
https://openalex.org/W1911814792,2015,103,"['A5077142904', 'A5085054435', 'A5023882015', 'A5110671642', 'A5061923992', 'A5084955495']"
https://openalex.org/W2734992790,2017,103,"['A5002534955', 'A5001176258', 'A5073006299', 'A5066935890', 'A5110529194', 'A5101509604', 'A5066196985']"
https://openalex.org/W2964092925,2017,103,"['A5004318489', 'A5011228873', 'A5021346979', 'A5056583184']"
https://openalex.org/W2912123473,2018,102,"['A5063612283', 'A5049701126']"
https://openalex.org/W2476903181,2014,101,"['A5073006299', 'A5003799782', 'A5031854980', 'A5100734678']"
https://openalex.org/W3142376279,2021,96,"['A5000679279', 'A5054707908', 'A5080732494']"
https://openalex.org/W2570325132,2021,93,"['A5073833749', 'A5046126345', 'A5007100156', 'A5011964869', 'A5048848652', 'A5013034703', 'A5041513167']"
https://openalex.org/W3200463470,2021,90,"['A5050048557', 'A5065811299']"
https://openalex.org/W2898706124,2018,87,"['A5084955495', 'A5061923992', 'A5014283670', 'A5083126896', 'A5084677225', 'A5044849571']"
https://openalex.org/W2983519043,2019,86,"['A5079887660', 'A5100437308', 'A5073006299']"
https://openalex.org/W2170172599,2016,85,"['A5074093929', 'A5027036879', 'A5079100556', 'A5054707908']"
https://openalex.org/W3174871628,2021,81,"['A5022017615', 'A5068694242', 'A5061488382', 'A5075585231', 'A5111367077', 'A5032756299', 'A5084146359', 'A5046546654', 'A5010571732']"
https://openalex.org/W3037924975,2020,79,"['A5039784085', 'A5069919112', 'A5019394008', 'A5056057774', 'A5029283880', 'A5060129312', 'A5077179813', 'A5046126345', 'A5024795472']"
https://openalex.org/W4200428383,2021,77,"['A5066048702', 'A5086169451', 'A5007746083', 'A5000679279']"
https://openalex.org/W3106454043,2020,74,"['A5007056150', 'A5040821714', 'A5089601075', 'A5089522357', 'A5101815945']"
https://openalex.org/W2051532307,1942,68,['A5054707908']
https://openalex.org/W3213873965,2021,67,"['A5112594610', 'A5025355765', 'A5007072443', 'A5066089123', 'A5007564274', 'A5038616158', 'A5088495469', 'A5000665508']"
https://openalex.org/W3163946644,2021,62,"['A5003473641', 'A5066588555', 'A5040821714', 'A5066433489', 'A5073233842', 'A5085011940', 'A5019933387']"
https://openalex.org/W3160337327,2021,61,"['A5080210949', 'A5084707282', 'A5063730953', 'A5033831688']"
https://openalex.org/W3013687394,2021,60,"['A5015816708', 'A5108061846', 'A5059048502', 'A5067816571', 'A5047121345', 'A5078987306', 'A5001893057', 'A5002034958', 'A5040821463']"
https://openalex.org/W2963104173,2021,57,"['A5096878617', 'A5112456364', 'A5101058262', 'A5110671642', 'A5061923992', 'A5084955495']"
https://openalex.org/W2229694010,2021,56,"['A5084955495', 'A5061810530', 'A5067688305', 'A5062093738', 'A5081008532']"
https://openalex.org/W4321219430,2023,36,"['A5112865513', 'A5033831688']"
https://openalex.org/W4387012799,2023,26,"['A5014437029', 'A5063612283', 'A5012811021', 'A5031514121', 'A5084395089', 'A5017914184']"
https://openalex.org/W4385572469,2023,24,"['A5049055745', 'A5100761450', 'A5052759783', 'A5016839661', 'A5014876896', 'A5046126345', 'A5102984496']"
https://openalex.org/W4390671601,2024,12,"['A5015855466', 'A5008840028', 'A5088621577', 'A5084955495', 'A5061923992']"
https://openalex.org/W2150160077,2009,103,['A5054707908']
https://openalex.org/W2003902966,2014,84,"['A5033831688', 'A5018037817']"
https://openalex.org/W2741636242,2017,83,"['A5046126345', 'A5062910836', 'A5087088138']"
https://openalex.org/W1996156133,2014,82,"['A5054707908', 'A5033090175']"
https://openalex.org/W2558450723,2016,81,"['A5054916490', 'A5033831688']"
https://openalex.org/W1977332720,2012,79,"['A5033831688', 'A5027659421', 'A5088882770']"
https://openalex.org/W2791119162,2018,78,"['A5002329799', 'A5054707908', 'A5027036879', 'A5074093929']"
https://openalex.org/W2770124763,2017,76,['A5056583184']
https://openalex.org/W2141799614,2014,73,"['A5046126345', 'A5091017313', 'A5026648049']"
https://openalex.org/W2762867765,2017,72,"['A5031854980', 'A5101500385', 'A5101523244', 'A5105788983', 'A5100412155', 'A5073006299', 'A5067880192']"
https://openalex.org/W2141627821,2014,69,"['A5084955495', 'A5081008532', 'A5061810530', 'A5067688305', 'A5062093738']"
https://openalex.org/W3110389231,2020,68,"['A5063901724', 'A5100434281', 'A5100709340', 'A5100746010', 'A5101677993', 'A5100346266', 'A5030965866']"
https://openalex.org/W2040472159,2014,67,"['A5027659421', 'A5033831688', 'A5109840817']"
https://openalex.org/W2810463027,2018,65,"['A5014283670', 'A5084955495', 'A5061923992', 'A5083126896', 'A5044849571']"
https://openalex.org/W2766766691,2017,64,"['A5078987306', 'A5002034958', 'A5050883332', 'A5101587041', 'A5040821463']"
https://openalex.org/W3037654077,2020,61,"['A5100421395', 'A5100437308', 'A5103524357', 'A5073006299']"
https://openalex.org/W2936285431,2019,60,"['A5084955495', 'A5061923992', 'A5090730667', 'A5042192372']"
https://openalex.org/W2766372859,2020,58,"['A5106578837', 'A5033073191', 'A5100325058', 'A5100395308', 'A5073006299']"
https://openalex.org/W3034442695,2020,54,"['A5025885625', 'A5054648637', 'A5084955495', 'A5061923992', 'A5028121952', 'A5100693435', 'A5112758056', 'A5012055259']"
https://openalex.org/W16942553,2021,53,"['A5046126345', 'A5068965681']"
https://openalex.org/W2983866647,2019,53,"['A5053599373', 'A5033831688', 'A5084496542']"
https://openalex.org/W3019602516,2020,53,"['A5083126896', 'A5063752021', 'A5061923992', 'A5084955495', 'A5014283670', 'A5044849571']"
https://openalex.org/W2255201980,2021,49,"['A5090760686', 'A5046126345', 'A5041513167']"
https://openalex.org/W4320006877,2021,48,"['A5112865513', 'A5003904836', 'A5033831688']"
https://openalex.org/W3208739831,2021,41,"['A5018964666', 'A5047489389', 'A5046746723', 'A5002809454']"
https://openalex.org/W3042669477,2022,31,"['A5089504371', 'A5077658835', 'A5011228873', 'A5021346979', 'A5056583184', 'A5010924288']"
https://openalex.org/W4284893749,2022,27,"['A5074640940', 'A5054707908', 'A5002384334', 'A5026432396']"
https://openalex.org/W4389519042,2023,17,"['A5101505324', 'A5049055745', 'A5100741900', 'A5100347295', 'A5046126345']"
https://openalex.org/W4377009982,2023,16,"['A5064415620', 'A5066089123']"
https://openalex.org/W4238811432,2010,77,['A5073006299']
https://openalex.org/W2075000550,2014,64,"['A5084955495', 'A5081008532', 'A5062093738']"
https://openalex.org/W1968668356,2014,57,"['A5018037817', 'A5033831688', 'A5049425648', 'A5047344016']"
https://openalex.org/W2250638193,2013,57,['A5046126345']
https://openalex.org/W22264387,2014,56,"['A5061923992', 'A5084955495']"
https://openalex.org/W1595276309,2015,54,"['A5101587041', 'A5020396160', 'A5059471763', 'A5053832932', 'A5062403203', 'A5002034958', 'A5040821463']"
https://openalex.org/W2891161640,2018,54,"['A5100371707', 'A5046126345']"
https://openalex.org/W2738445169,2017,51,['A5065811299']
https://openalex.org/W2795366572,2018,51,"['A5083126896', 'A5102872779', 'A5112865214', 'A5084955495', 'A5061923992', 'A5044849571']"
https://openalex.org/W2294464016,2016,49,"['A5084955495', 'A5033656008']"
https://openalex.org/W2558326113,2016,49,['A5033831688']
https://openalex.org/W2601059672,2017,48,"['A5033831688', 'A5042498493', 'A5027449701']"
https://openalex.org/W2807321295,2018,48,"['A5083126896', 'A5046133815', 'A5061923992', 'A5044849571', 'A5084955495', 'A5112865214', 'A5028928899', 'A5112466339']"
https://openalex.org/W2979618875,2019,44,"['A5016767305', 'A5056583184', 'A5059236838', 'A5011228873']"
https://openalex.org/W2977752818,2019,42,"['A5051105922', 'A5058291454', 'A5013151488', 'A5073006299', 'A5072482402', 'A5101515462', 'A5100404176']"
